# Each column contains the run times for a given thread. They are, in order: 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12.
0.0436787, 0.0218999, 0.0145537, 0.0128379, 0.0088141, 0.0102253, 0.0099006, 0.0086918, 0.0077779, 0.0072279, 0.0064293, 0.0059883
0.0437116, 0.0216612, 0.0183482, 0.011209, 0.0088227, 0.0097517, 0.0098875, 0.0088053, 0.00774, 0.0070744, 0.00642, 0.0059787
0.0436916, 0.021741, 0.0146385, 0.0109347, 0.0088113, 0.0101981, 0.0098874, 0.0088621, 0.0077588, 0.0070258, 0.0064321, 0.0060242
0.0437857, 0.021719, 0.0183764, 0.011329, 0.008822, 0.0101174, 0.0098342, 0.0087197, 0.0077321, 0.0070566, 0.0064318, 0.0060942
0.0436085, 0.0216853, 0.0146094, 0.0167326, 0.0137808, 0.0115188, 0.0098825, 0.0087343, 0.0078466, 0.0070532, 0.0064394, 0.0059906
0.0436063, 0.0216509, 0.0145572, 0.0108705, 0.0089176, 0.0102577, 0.0099088, 0.0088595, 0.0077442, 0.0070398, 0.0063745, 0.0059526
0.0437114, 0.0267791, 0.0146618, 0.0113307, 0.0127464, 0.0114697, 0.0099918, 0.0086991, 0.0077825, 0.0069986, 0.0064266, 0.0060239
0.0436546, 0.0217762, 0.0145585, 0.0164294, 0.0089391, 0.0103826, 0.0099028, 0.0086608, 0.0077382, 0.0070072, 0.0064317, 0.0059682
0.0437801, 0.0218495, 0.0144042, 0.0146539, 0.0126657, 0.0115714, 0.010064, 0.0085978, 0.0077657, 0.007032, 0.0064453, 0.0081595
0.043568, 0.021579, 0.0151744, 0.0110212, 0.0087449, 0.0114364, 0.0101018, 0.0086789, 0.0077333, 0.0070217, 0.0064436, 0.0095219
0.0435096, 0.0217738, 0.0145632, 0.011025, 0.0088433, 0.011517, 0.0099114, 0.0086788, 0.0077748, 0.0070099, 0.0064042, 0.0061185
0.0435865, 0.0217012, 0.0146311, 0.0108463, 0.0110905, 0.0115306, 0.0100597, 0.0088367, 0.0079012, 0.0087513, 0.0084646, 0.0088155
0.043948, 0.0219674, 0.0145943, 0.0110546, 0.0088217, 0.0100301, 0.0099341, 0.0086953, 0.0077581, 0.0073016, 0.0069774, 0.0082252
0.0438045, 0.0217796, 0.015411, 0.0163037, 0.0122714, 0.0115433, 0.0099118, 0.0087273, 0.0078878, 0.0070739, 0.0065026, 0.0061958
0.0435991, 0.0217818, 0.0144853, 0.0111618, 0.0088031, 0.010213, 0.0099111, 0.0088242, 0.0077075, 0.0069947, 0.0064258, 0.0060367
0.0438005, 0.0217218, 0.0146549, 0.0110965, 0.0089894, 0.0115227, 0.009874, 0.0087804, 0.0077681, 0.0074177, 0.0065706, 0.006031
0.0435417, 0.0218036, 0.0179567, 0.0109437, 0.0100438, 0.0114892, 0.009879, 0.0087933, 0.0077829, 0.0070397, 0.0065461, 0.006277
