# Each column contains the run times for a given thread. They are, in order: 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12.
0.0353674, 0.0181511, 0.01965, 0.0102512, 0.0104997, 0.0100714, 0.0086816, 0.007609, 0.006983, 0.006238, 0.0056465, 0.0064074
0.035246, 0.0181514, 0.0118858, 0.009464, 0.007506, 0.0072131, 0.008683, 0.0076137, 0.006804, 0.0063128, 0.0057124, 0.0074792
0.0352581, 0.0181748, 0.0145877, 0.0100535, 0.0075957, 0.0101067, 0.0087941, 0.0074174, 0.0067868, 0.0063421, 0.0056165, 0.005692
0.0352829, 0.0178729, 0.0125861, 0.0148729, 0.0089299, 0.0090181, 0.0087386, 0.0076366, 0.00682, 0.0062013, 0.0067728, 0.0062544
0.0352947, 0.0178914, 0.0118911, 0.0091203, 0.0082536, 0.0088952, 0.0087742, 0.0077462, 0.0068071, 0.0061802, 0.0056583, 0.0059694
0.035296, 0.0178507, 0.0119385, 0.01043, 0.0111755, 0.0101155, 0.0086304, 0.0070234, 0.0068232, 0.0062384, 0.005705, 0.0054765
0.0352225, 0.0180262, 0.0120094, 0.0090403, 0.0121353, 0.0100857, 0.0086956, 0.0077906, 0.0067756, 0.0061744, 0.0057153, 0.0053515
0.0354935, 0.0179392, 0.011923, 0.0124805, 0.0120791, 0.0103315, 0.0076294, 0.0075722, 0.0068095, 0.0061267, 0.0057461, 0.0065918
0.0352912, 0.0178408, 0.0120747, 0.0090414, 0.0076573, 0.0085887, 0.0086517, 0.0076018, 0.0068572, 0.006336, 0.0056615, 0.0055787
0.0354961, 0.0180873, 0.0120345, 0.0091142, 0.0074884, 0.0101005, 0.0086958, 0.0076083, 0.00684, 0.006191, 0.0056228, 0.0061755
0.0352479, 0.0179079, 0.0119049, 0.0089761, 0.0106125, 0.0100788, 0.0088298, 0.007629, 0.006787, 0.0061552, 0.0059391, 0.0052194
0.0353739, 0.0184908, 0.0120358, 0.0131539, 0.0075206, 0.0101049, 0.0086595, 0.0077672, 0.0068304, 0.0062409, 0.0056505, 0.0063586
0.0353205, 0.0179562, 0.0118254, 0.0089161, 0.0076962, 0.0100774, 0.0087229, 0.0076173, 0.0068066, 0.0061717, 0.0056493, 0.0056237
0.035471, 0.018235, 0.0119607, 0.0125174, 0.0079554, 0.0100862, 0.0080436, 0.0076393, 0.0068236, 0.0061371, 0.0057423, 0.0052742
0.0352743, 0.0178184, 0.0121603, 0.0091673, 0.0084131, 0.0101414, 0.0088812, 0.0077042, 0.006835, 0.0062792, 0.0057018, 0.0053616
0.0353275, 0.017855, 0.0124638, 0.0115254, 0.0072732, 0.0100621, 0.0086996, 0.0072366, 0.0068555, 0.0061461, 0.0056191, 0.0052982
0.0352624, 0.017961, 0.0120372, 0.0089776, 0.008508, 0.008285, 0.0086547, 0.0075908, 0.0067911, 0.0061586, 0.005818, 0.0060769
0.035399, 0.0179784, 0.0123262, 0.0090272, 0.007296, 0.0101391, 0.008659, 0.0075958, 0.0067897, 0.0062776, 0.0056288, 0.0064455
0.0353397, 0.0177052, 0.0120697, 0.0126222, 0.0074858, 0.0086973, 0.0086628, 0.0076652, 0.0068165, 0.0062227, 0.0073569, 0.008137
0.0352502, 0.0179874, 0.012003, 0.0116902, 0.0075116, 0.010109, 0.0087062, 0.0076365, 0.0069151, 0.0061819, 0.0056585, 0.0066728
0.0352681, 0.0252711, 0.0117659, 0.0099409, 0.0075583, 0.0101224, 0.0086544, 0.0076954, 0.0068878, 0.0063844, 0.0056607, 0.0064613
0.0352869, 0.0179095, 0.0119635, 0.0112815, 0.0075121, 0.0094899, 0.008706, 0.0075914, 0.0070289, 0.0061598, 0.0056775, 0.0060685
0.0353173, 0.0179246, 0.0118592, 0.0137255, 0.0110848, 0.009823, 0.0086729, 0.0076227, 0.0068159, 0.0063486, 0.0056588, 0.0052365
0.0352689, 0.0180709, 0.0119325, 0.0121638, 0.009761, 0.0100823, 0.0087623, 0.0076325, 0.0068027, 0.0062148, 0.0058974, 0.0052974
0.0354774, 0.0178403, 0.0128269, 0.0091813, 0.0075942, 0.0096439, 0.0086732, 0.0074257, 0.0068254, 0.0062671, 0.0058271, 0.0060729
0.0352441, 0.0177756, 0.0122063, 0.0094071, 0.00774, 0.0100575, 0.0087482, 0.0076209, 0.0067988, 0.0061655, 0.0056111, 0.0057891
0.0355585, 0.0178832, 0.0119101, 0.0091693, 0.0074023, 0.0100832, 0.0088962, 0.0074211, 0.0068307, 0.0061844, 0.0057078, 0.0057911
0.0352869, 0.0178696, 0.0119478, 0.0096362, 0.0074725, 0.0100715, 0.0087898, 0.0076288, 0.0068447, 0.0062247, 0.0057309, 0.0053249
0.0355382, 0.026727, 0.0121847, 0.009785, 0.0084214, 0.0100812, 0.0088077, 0.0077337, 0.0068323, 0.0062015, 0.0057174, 0.0076815
0.0352599, 0.0178972, 0.012549, 0.0090468, 0.0077608, 0.0100524, 0.0087736, 0.0074067, 0.0068236, 0.0062805, 0.0056469, 0.0057742
0.0354874, 0.0180146, 0.0120116, 0.009189, 0.0084911, 0.0084565, 0.0087584, 0.0075972, 0.0067706, 0.0061524, 0.005745, 0.0057068
0.0353699, 0.0178846, 0.0121503, 0.0097573, 0.008355, 0.0100904, 0.0087715, 0.0075778, 0.0068304, 0.0061767, 0.0058527, 0.0061359
0.0354928, 0.0178639, 0.0120392, 0.0093863, 0.0088489, 0.0101099, 0.0085119, 0.0076241, 0.0068108, 0.006285, 0.0056896, 0.0078543
0.0352456, 0.0178988, 0.0120212, 0.0091263, 0.0075873, 0.0101368, 0.0085963, 0.0076736, 0.0068191, 0.0061792, 0.0056245, 0.0061372
0.0352921, 0.0178959, 0.012065, 0.0091936, 0.0097522, 0.0101102, 0.0086979, 0.0075978, 0.0068155, 0.0061867, 0.0056905, 0.0061792
0.0352652, 0.0194571, 0.0119393, 0.0093677, 0.0074305, 0.0100721, 0.0086976, 0.0069267, 0.0067795, 0.0065624, 0.0062751, 0.0081999
0.035216, 0.0178582, 0.0120713, 0.009206, 0.0109899, 0.0101022, 0.0088418, 0.0076438, 0.0068885, 0.0061124, 0.0056695, 0.0062992
0.0353126, 0.017696, 0.0121329, 0.0137165, 0.0098145, 0.0100711, 0.0086506, 0.0076165, 0.0068558, 0.0061445, 0.0063273, 0.006773
0.03524, 0.0179165, 0.0118617, 0.0097322, 0.007711, 0.010069, 0.0086408, 0.0076438, 0.0064096, 0.0061387, 0.0056365, 0.0061597
0.0353161, 0.0240102, 0.0120801, 0.0116749, 0.0086761, 0.0098656, 0.0087384, 0.007657, 0.0068372, 0.0061503, 0.0058611, 0.0052583
0.0354448, 0.0234998, 0.0125484, 0.0090827, 0.0074903, 0.0091246, 0.0086399, 0.0076668, 0.0068562, 0.0061145, 0.0058112, 0.0054872
0.0353733, 0.017865, 0.0120935, 0.0090753, 0.007687, 0.010083, 0.0087057, 0.0076064, 0.0068419, 0.006174, 0.005681, 0.0061027
0.0352756, 0.0178136, 0.0120918, 0.0092254, 0.0103496, 0.0100974, 0.0086551, 0.0075924, 0.0068276, 0.0061688, 0.0056446, 0.0057559
0.0354249, 0.0179791, 0.0119898, 0.0093259, 0.0072925, 0.0100794, 0.0086599, 0.0076604, 0.0067949, 0.0061345, 0.0056147, 0.005533
0.0353228, 0.0178622, 0.0122968, 0.0090202, 0.0112011, 0.0099237, 0.0086537, 0.0076178, 0.0068286, 0.0061937, 0.0057727, 0.0055166
0.0354658, 0.0180449, 0.0121386, 0.0091008, 0.0120611, 0.010104, 0.0081148, 0.0077846, 0.0067926, 0.0061787, 0.005686, 0.0052603
0.0352774, 0.0179475, 0.0121217, 0.0091611, 0.0084939, 0.0102472, 0.0086877, 0.0076339, 0.0068282, 0.0062447, 0.0056451, 0.0055382
0.0354136, 0.0177086, 0.0118709, 0.0137559, 0.0103145, 0.0102331, 0.0074645, 0.0077424, 0.006856, 0.0061472, 0.0056573, 0.0054057
0.0352973, 0.0178655, 0.0120971, 0.0105465, 0.0074486, 0.0074866, 0.0087012, 0.0076022, 0.0068938, 0.0061589, 0.0056479, 0.006174
0.0353104, 0.0176568, 0.0119075, 0.009325, 0.0072266, 0.0093675, 0.0080885, 0.0075786, 0.006807, 0.006313, 0.0057823, 0.0053872
0.0352335, 0.0180159, 0.0119064, 0.0089457, 0.007377, 0.0100822, 0.0086829, 0.0076426, 0.0067874, 0.0061521, 0.0056098, 0.0054309
0.0352585, 0.0179268, 0.0120675, 0.0090182, 0.0074178, 0.0100828, 0.0086536, 0.0076251, 0.0070265, 0.0061535, 0.0057116, 0.0074615
0.0353066, 0.0180353, 0.0121995, 0.0117873, 0.0077208, 0.0100569, 0.0087318, 0.007712, 0.0069494, 0.0061755, 0.0063954, 0.0077226
0.0349856, 0.0260172, 0.0121797, 0.0091926, 0.007567, 0.0097144, 0.0086829, 0.0075974, 0.0067215, 0.0061499, 0.0055937, 0.0052191
0.0352242, 0.0179433, 0.012051, 0.0090961, 0.0109184, 0.006796, 0.0086974, 0.0076964, 0.006789, 0.0061522, 0.0058789, 0.0052404
0.0352855, 0.0179895, 0.0120399, 0.009119, 0.007306, 0.0086815, 0.0086647, 0.0074228, 0.0068205, 0.0062426, 0.0056711, 0.0053481
0.0352594, 0.0180711, 0.0118151, 0.0126241, 0.0120672, 0.0100878, 0.0087021, 0.0076024, 0.0069821, 0.0061669, 0.0057842, 0.0052567
