# Each column contains the run times for a given thread. They are, in order: 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12.
26.531, 13.622, 9.129, 6.91, 5.483, 5.613, 4.834, 4.334, 3.83, 3.656, 4.698, 4.962
26.547, 13.52, 9.109, 6.845, 5.4, 5.633, 5.754, 4.401, 3.89, 3.546, 3.219, 2.93
26.452, 13.425, 8.967, 7.074, 5.832, 4.901, 4.724, 4.358, 3.909, 3.587, 3.218, 3.781
26.599, 13.393, 9.083, 7.129, 5.583, 4.521, 4.859, 4.393, 3.876, 3.521, 3.232, 2.934
26.588, 13.585, 8.965, 7.164, 5.459, 4.633, 4.84, 4.301, 3.862, 3.485, 3.278, 2.929
26.553, 13.446, 9.227, 6.913, 5.62, 5.354, 4.935, 4.31, 3.885, 3.5, 3.2, 3.073
26.615, 13.44, 9.934, 6.801, 5.482, 4.545, 4.92, 4.345, 3.884, 3.476, 3.19, 2.928
26.671, 13.466, 9.127, 6.882, 5.391, 4.645, 4.936, 4.34, 3.918, 3.519, 3.22, 2.929
26.668, 13.573, 8.978, 6.97, 5.584, 5.548, 4.986, 4.314, 3.867, 3.471, 3.223, 4.794
26.787, 13.452, 9.012, 6.905, 5.536, 4.767, 4.768, 4.352, 3.87, 3.509, 3.524, 5.023
26.608, 13.782, 8.926, 7.218, 5.658, 4.589, 4.821, 4.348, 3.887, 3.491, 3.28, 2.946
26.554, 13.481, 9.044, 6.79, 5.569, 5.318, 4.953, 4.337, 3.848, 3.514, 3.179, 3
26.589, 13.611, 9.029, 6.877, 5.73, 4.897, 4.888, 4.313, 3.879, 3.536, 3.199, 2.947
26.576, 13.504, 9.015, 6.884, 5.796, 5.246, 4.889, 4.312, 3.892, 3.691, 5.296, 2.951
26.577, 13.604, 9.389, 6.864, 5.65, 5.198, 4.821, 4.284, 3.884, 3.5, 3.169, 3.04
26.599, 13.534, 9.333, 6.787, 5.529, 5.547, 4.904, 4.292, 3.896, 3.487, 3.19, 3.313
26.52, 13.621, 9.701, 6.898, 5.409, 4.546, 4.854, 4.351, 3.857, 3.541, 3.186, 4.176
26.646, 13.626, 8.927, 6.871, 5.431, 5.453, 4.765, 4.33, 3.867, 3.493, 3.235, 2.957
26.539, 13.497, 9.841, 6.874, 5.808, 4.754, 4.918, 4.338, 3.894, 3.469, 3.173, 2.98
26.604, 13.563, 9.176, 7.747, 5.462, 5.358, 4.892, 4.318, 3.852, 3.483, 3.177, 2.988
26.57, 13.33, 9.294, 7.053, 6.134, 4.87, 4.818, 4.356, 3.887, 3.463, 3.261, 2.989
26.586, 13.519, 8.978, 6.937, 5.544, 4.523, 4.917, 4.308, 3.852, 3.487, 3.646, 5.033
26.53, 13.656, 9.381, 6.751, 5.65, 5.286, 4.88, 4.261, 3.853, 3.489, 3.207, 3.55
26.458, 13.534, 9.013, 6.882, 5.413, 5.238, 4.948, 4.378, 3.881, 3.485, 3.185, 2.938
