# Each column contains the run times for a given thread. They are, in order: 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12.
27.002, 16.2, 9.14, 8.094, 6.469, 5.906, 5.143, 4.58, 3.885, 3.651, 3.573, 4.319
26.703, 13.496, 9.72, 8.229, 6.411, 5.771, 4.967, 4.284, 3.922, 3.983, 3.859, 5.349
26.782, 14.172, 9.852, 8.744, 6.484, 5.768, 4.967, 5.913, 5.573, 4.536, 5.371, 5.159
27.037, 13.933, 9.06, 6.95, 6.783, 5.764, 4.961, 4.399, 3.888, 3.706, 3.212, 4.366
26.66, 13.405, 9.075, 7.076, 5.503, 4.991, 5.106, 4.333, 3.847, 3.491, 3.226, 3.05
26.922, 13.675, 9.452, 6.882, 5.583, 5.664, 4.895, 4.358, 3.88, 3.494, 3.166, 3.019
26.544, 13.957, 9.388, 7.198, 6.68, 5.733, 4.942, 4.202, 3.883, 3.48, 3.311, 4.884
26.411, 13.584, 9.239, 6.902, 5.428, 5.178, 4.926, 4.302, 4.059, 3.735, 4.517, 3.778
26.398, 13.544, 8.965, 6.874, 6.035, 5.764, 4.913, 4.335, 3.88, 3.524, 3.599, 4.913
26.385, 13.468, 8.962, 6.78, 5.518, 5.652, 4.892, 4.333, 3.911, 3.47, 4.053, 4.972
26.425, 13.457, 9.004, 6.943, 6.031, 4.552, 4.872, 4.336, 3.837, 3.51, 3.291, 3.091
26.408, 13.426, 9.127, 7.798, 5.466, 4.769, 4.939, 4.312, 3.888, 3.5, 3.172, 2.913
26.559, 13.818, 9.073, 6.913, 5.448, 4.827, 4.815, 4.3, 3.861, 3.491, 3.19, 3.525
26.37, 13.847, 9.102, 7.047, 5.414, 4.65, 4.756, 4.326, 3.863, 3.491, 3.374, 5.175
26.611, 13.461, 9.337, 6.922, 5.887, 5.62, 4.894, 4.385, 3.864, 3.579, 3.385, 5.138
26.551, 13.566, 9.117, 6.934, 5.933, 4.554, 4.91, 4.314, 3.973, 3.47, 3.293, 3.016
26.444, 13.53, 9.498, 6.817, 5.667, 4.636, 4.922, 4.441, 3.87, 3.494, 3.31, 4.338
26.613, 13.601, 8.978, 6.925, 5.423, 5.521, 4.839, 4.361, 3.835, 3.481, 3.281, 2.995
26.561, 14.275, 9.102, 6.759, 6.17, 4.692, 4.922, 4.307, 3.88, 3.53, 3.686, 3.031
26.499, 13.943, 9.921, 7.024, 5.597, 5.47, 4.94, 4.405, 3.87, 3.462, 3.198, 3.619
