# Each column contains the run times for a given thread. They are, in order: 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12.
26.744, 13.974, 9.382, 7.102, 5.46, 4.763, 4.982, 4.42, 3.934, 3.589, 3.248, 3.032
26.469, 13.916, 9.481, 7.406, 5.469, 5.602, 5, 4.389, 3.898, 3.642, 3.274, 3.076
26.646, 13.775, 9.411, 7.085, 5.467, 5.188, 4.901, 4.43, 3.953, 3.572, 4.186, 4.828
26.632, 14.594, 9.247, 7.356, 5.486, 5.165, 5.023, 4.431, 3.961, 3.562, 3.255, 2.99
26.716, 13.533, 9.22, 7.351, 5.749, 4.581, 5.063, 4.432, 3.963, 3.809, 3.434, 5.063
26.665, 14.319, 9.301, 8.351, 5.534, 4.919, 5.005, 4.427, 4.053, 4.89, 5.24, 3.781
26.882, 13.603, 9.982, 7.698, 6.374, 5.888, 5.083, 4.421, 4.047, 3.634, 5.689, 5.097
26.811, 14.528, 9.164, 8.384, 5.63, 5.806, 5.236, 4.397, 4.025, 3.62, 3.394, 3.281
26.5, 13.905, 9.148, 8.596, 6.038, 5.82, 5.02, 4.403, 3.935, 3.562, 3.301, 3.031
26.684, 14.018, 9.295, 7.079, 5.444, 4.663, 4.955, 4.372, 3.906, 3.835, 4.658, 5.244
26.481, 13.631, 9.022, 7.081, 5.845, 5.206, 5.065, 4.445, 3.996, 3.627, 3.328, 3.099
26.85, 13.712, 9.254, 8.307, 5.597, 5.027, 4.982, 4.438, 3.929, 3.647, 3.348, 3.04
26.611, 13.645, 9.296, 7.282, 5.552, 4.668, 5.015, 4.52, 3.947, 3.55, 3.259, 2.986
26.717, 13.826, 9.075, 7.719, 5.554, 5.347, 5.035, 4.417, 3.943, 3.701, 4.54, 4.978
26.59, 13.494, 9.346, 7.043, 5.602, 5.414, 5.001, 4.449, 3.947, 3.56, 3.298, 3.051
26.686, 14.15, 9.284, 6.84, 6.595, 4.713, 4.996, 4.427, 3.951, 3.773, 4.97, 3.214
26.672, 13.631, 9.194, 6.907, 5.473, 4.76, 4.992, 4.399, 3.936, 3.593, 3.334, 2.994
26.65, 13.589, 9.215, 7.089, 5.986, 5.799, 4.854, 4.439, 3.951, 3.659, 5.03, 3.079
26.808, 13.762, 9.042, 7.024, 5.423, 5.388, 5.051, 4.597, 3.997, 3.533, 3.241, 3.004
26.878, 13.843, 9.281, 6.961, 5.547, 5.209, 5.038, 4.441, 3.957, 3.554, 3.243, 3.025
26.616, 13.878, 9.179, 6.942, 5.504, 4.783, 4.841, 4.399, 3.935, 3.556, 3.269, 3.046
26.673, 13.451, 9.039, 7.037, 5.654, 4.669, 5.019, 4.41, 3.945, 3.723, 3.252, 3.949
26.521, 13.446, 9.847, 7.036, 5.959, 5.644, 5.035, 4.437, 3.977, 3.538, 3.267, 3.111
26.721, 13.403, 9.305, 6.816, 5.746, 4.547, 5.026, 4.439, 3.948, 3.578, 3.235, 3.013
