# Each column contains the run times for a given thread. They are, in order: 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12.
27.422, 13.693, 9.096, 7.014, 5.579, 5.887, 4.943, 4.423, 4.026, 3.605, 3.45, 4.435
27.195, 13.632, 9.139, 7.049, 6.614, 5.928, 4.944, 4.464, 3.974, 3.773, 4.357, 3.56
26.817, 15.716, 9.063, 7.888, 5.591, 5.918, 5.04, 4.458, 3.985, 3.623, 3.414, 5.118
26.858, 13.778, 9.346, 8.689, 6.399, 5.922, 4.834, 4.511, 4.365, 3.732, 3.371, 4.536
26.799, 13.803, 9.308, 7.055, 5.646, 4.561, 5.038, 4.448, 3.977, 3.597, 3.337, 3.162
26.492, 15.597, 9.368, 6.869, 5.55, 4.589, 4.998, 4.427, 4.064, 3.572, 3.343, 3.016
27.042, 14.07, 9.784, 7.291, 5.732, 5.819, 5.052, 4.831, 4.161, 3.552, 3.809, 3.139
27.344, 13.79, 9.575, 7.169, 5.781, 4.726, 4.901, 4.425, 3.947, 3.614, 3.278, 3.143
26.502, 14.066, 9.479, 7.133, 5.637, 5.743, 5, 4.502, 3.95, 3.601, 3.313, 3.055
26.624, 13.747, 9.577, 7.063, 5.709, 5.257, 5.037, 4.425, 4.015, 3.598, 3.373, 4.103
26.727, 13.741, 9.355, 6.845, 5.461, 4.845, 5.011, 4.483, 3.947, 3.564, 3.261, 3.031
26.487, 13.788, 9.109, 7.649, 5.472, 4.605, 5.005, 4.413, 3.958, 3.637, 3.257, 3.001
26.705, 13.413, 9.417, 6.993, 6.196, 4.595, 4.842, 4.459, 3.941, 3.538, 3.254, 3.092
26.609, 13.688, 9.483, 6.847, 5.839, 4.904, 5.019, 4.417, 3.927, 3.642, 3.591, 4.292
26.644, 13.786, 9.399, 7.034, 6.047, 4.598, 5.022, 4.392, 3.948, 3.559, 3.239, 3.107
26.641, 14.469, 9.398, 6.864, 6.344, 5.625, 4.904, 4.438, 3.937, 3.672, 5.341, 4.295
26.533, 14.061, 9.199, 7.618, 5.49, 5.795, 5.024, 4.424, 3.947, 3.554, 3.249, 2.984
27.035, 13.669, 9.256, 7.319, 5.497, 5.206, 4.827, 4.422, 3.951, 3.756, 3.288, 4.522
26.466, 14.07, 9.61, 8.079, 5.481, 4.897, 4.912, 4.423, 3.863, 3.895, 5.478, 4.916
26.73, 13.93, 9.552, 7.106, 5.558, 5.077, 5.028, 4.415, 3.913, 3.55, 3.247, 3.013
26.735, 14.903, 9.015, 7.98, 5.468, 4.749, 5.026, 4.441, 3.989, 3.565, 3.309, 3.291
26.731, 13.755, 9.343, 7.165, 5.632, 5.577, 4.99, 4.412, 3.945, 3.574, 3.279, 2.988
26.647, 13.836, 9.406, 6.874, 5.474, 4.832, 5.019, 4.422, 3.992, 3.579, 3.245, 3.072
26.569, 14.244, 9.451, 7.595, 5.657, 5.197, 5.026, 4.451, 4.062, 3.579, 3.243, 3.111
26.766, 14.802, 9.164, 7.421, 5.589, 4.775, 5.012, 4.511, 3.982, 3.57, 3.275, 3.07
26.75, 13.836, 9.382, 6.995, 5.922, 5.622, 5.06, 4.416, 3.972, 3.569, 3.263, 3.017
26.67, 13.762, 9.065, 6.84, 5.45, 5.566, 5.027, 4.414, 4.012, 3.576, 4.301, 3.023
26.584, 13.782, 9.481, 6.932, 5.525, 5.698, 4.856, 4.385, 3.924, 3.597, 3.286, 3.073
26.95, 13.483, 9.414, 6.836, 5.572, 5.259, 5.016, 4.421, 3.885, 3.569, 3.248, 3.037
26.719, 14.163, 9.569, 7.129, 5.749, 5.172, 5.022, 4.53, 3.948, 3.545, 3.244, 3.075
26.646, 13.895, 9.417, 7.066, 5.888, 5.079, 5.013, 4.247, 3.92, 3.615, 3.248, 3.08
26.659, 14.019, 9.1, 6.826, 6.11, 5.754, 5.003, 4.394, 3.962, 3.634, 3.384, 3.926
