# Each column contains the run times for a given thread. They are, in order: 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12.
26.547, 13.854, 9.255, 6.96, 6.637, 4.771, 5.058, 4.457, 3.948, 3.571, 3.351, 3.016
26.619, 13.862, 9.05, 6.979, 5.711, 5.703, 5.032, 4.631, 3.942, 3.572, 3.353, 3.261
26.588, 13.839, 9.068, 7.084, 5.473, 5.719, 5.058, 4.419, 3.968, 3.561, 3.276, 2.99
26.672, 13.869, 8.989, 7.055, 5.559, 4.613, 5.026, 4.464, 3.972, 3.714, 3.437, 5.147
26.824, 13.701, 9.342, 7.556, 5.458, 4.651, 4.957, 4.593, 3.94, 3.606, 3.242, 4.265
26.85, 13.646, 9.033, 6.999, 5.839, 5.829, 4.896, 4.452, 3.946, 3.677, 5.507, 4.738
26.996, 13.595, 9.29, 6.864, 5.531, 5.031, 4.489, 4.402, 3.931, 3.715, 3.362, 4.927
26.451, 13.392, 9.071, 7.157, 6.601, 5.498, 5.039, 4.408, 3.94, 3.548, 3.318, 4.307
26.652, 13.644, 10.371, 7.095, 6.125, 4.846, 4.998, 4.429, 3.951, 3.559, 3.321, 3.03
26.676, 13.805, 9.421, 6.949, 5.578, 5.38, 5.033, 4.441, 4.014, 3.565, 3.267, 3.041
26.69, 13.76, 9.241, 6.943, 5.515, 5.16, 4.946, 4.45, 3.942, 3.691, 3.289, 3.034
26.811, 13.795, 9.197, 7.288, 5.527, 5.165, 4.986, 4.399, 3.94, 3.571, 3.514, 3.038
26.682, 13.518, 10.783, 6.985, 5.891, 5.505, 5.044, 4.438, 3.966, 3.559, 3.314, 3.046
26.649, 13.581, 9.176, 7.046, 6.103, 4.647, 5.023, 4.412, 3.943, 3.557, 3.323, 3.129
26.676, 13.663, 10.061, 6.845, 6.218, 4.634, 5.023, 4.491, 3.98, 3.544, 3.246, 3.122
26.663, 13.759, 10.215, 6.87, 6.08, 4.549, 5.021, 4.275, 3.927, 3.719, 3.245, 4.66
26.628, 13.536, 9.153, 7.178, 6.55, 5.031, 5.058, 4.343, 3.935, 3.532, 3.411, 3.299
26.622, 13.812, 9.453, 6.884, 6.666, 5.083, 4.97, 4.414, 3.961, 3.552, 3.303, 3.005
26.576, 16.662, 8.986, 7.384, 6.475, 4.864, 4.897, 4.415, 3.931, 3.621, 3.268, 3.128
26.642, 13.567, 9.378, 6.998, 5.853, 5.664, 5.06, 4.417, 3.963, 3.553, 3.353, 3.065
26.648, 13.827, 9.426, 7.057, 5.691, 4.575, 4.999, 4.331, 3.928, 3.555, 3.293, 2.981
26.76, 13.599, 9.2, 7.175, 5.842, 5.015, 5.002, 4.419, 3.975, 3.567, 3.309, 3.01
26.581, 13.839, 9.145, 7.143, 5.642, 4.563, 4.793, 4.406, 3.943, 3.585, 3.361, 4.994
26.545, 13.481, 10.096, 7.241, 5.564, 4.694, 4.925, 4.318, 3.945, 3.556, 3.583, 4
26.674, 13.631, 11.434, 7.668, 5.57, 4.618, 4.907, 4.394, 3.962, 3.546, 3.249, 2.991
26.743, 13.62, 9.392, 6.94, 6.359, 4.636, 5.021, 4.597, 3.927, 3.557, 3.255, 4.1
26.622, 14.154, 9.204, 7.135, 5.523, 5.604, 5.053, 4.431, 3.945, 3.544, 3.251, 3.106
26.987, 13.821, 9.863, 6.822, 5.711, 5.82, 5.022, 4.422, 3.946, 3.571, 3.321, 3.026
26.733, 13.404, 9.237, 6.768, 5.688, 5.298, 5.016, 4.438, 3.921, 3.631, 3.249, 3.077
26.79, 13.473, 9.085, 7.171, 5.72, 5.935, 5.053, 4.403, 3.942, 3.612, 3.467, 3.047
26.696, 13.744, 9.347, 7.026, 5.516, 5.459, 5.037, 4.44, 3.965, 3.576, 3.262, 2.988
26.779, 13.747, 9.239, 6.938, 5.646, 5.6, 4.941, 4.376, 4.389, 4.375, 5.47, 5.364
26.675, 13.902, 10.144, 6.894, 5.725, 5.763, 5.117, 4.445, 3.967, 3.545, 3.254, 3.098
26.686, 13.672, 9.088, 7.02, 5.856, 4.911, 4.993, 4.455, 3.94, 3.565, 3.272, 3.129
26.678, 13.788, 9.317, 6.974, 5.497, 5.631, 5.035, 4.424, 3.983, 3.648, 3.251, 3.009
26.882, 13.657, 9.283, 8.173, 5.571, 5.096, 5, 4.41, 3.968, 3.573, 3.494, 3.042
26.585, 13.711, 9.145, 8.225, 5.48, 5.323, 5.033, 4.393, 3.949, 3.625, 3.407, 3.058
26.46, 13.795, 9.114, 7.286, 5.76, 4.702, 4.562, 4.391, 4.149, 3.575, 3.911, 4.693
26.713, 13.572, 9.294, 6.789, 6.621, 5.035, 5.041, 4.47, 3.935, 3.654, 3.316, 3.058
