# Each column contains the run times for a given thread. They are, in order: 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12.
26.617, 15.124, 9.308, 8.281, 6.81, 4.727, 4.941, 4.408, 3.902, 3.489, 3.222, 3.042
26.473, 13.792, 9.817, 6.921, 5.532, 4.65, 4.914, 4.319, 3.958, 3.517, 3.304, 2.958
26.655, 13.774, 9.038, 8.228, 5.462, 5.104, 4.942, 4.338, 3.927, 3.493, 3.154, 2.938
26.47, 13.469, 9.364, 7.573, 6.134, 5.674, 4.888, 4.35, 3.892, 3.646, 3.217, 3.064
26.563, 13.519, 11.138, 7.308, 6.018, 4.596, 4.92, 4.33, 3.862, 3.492, 3.861, 5.146
26.698, 13.64, 9.109, 6.748, 5.516, 5.213, 4.761, 4.379, 3.897, 3.489, 3.242, 2.933
26.72, 13.623, 9.018, 6.995, 5.487, 4.792, 4.968, 4.384, 3.878, 3.511, 3.355, 2.973
26.566, 13.519, 8.904, 6.845, 5.925, 4.626, 4.888, 4.357, 3.869, 3.49, 3.168, 2.966
26.687, 13.636, 10.059, 6.758, 5.492, 5.721, 4.876, 4.36, 3.843, 3.498, 3.163, 2.943
26.617, 13.597, 9.58, 6.836, 5.59, 5.49, 4.951, 4.302, 3.868, 3.509, 3.203, 3.008
26.646, 13.528, 8.9, 7.018, 5.603, 5.239, 4.914, 4.315, 3.866, 3.531, 3.195, 2.979
26.496, 13.343, 9.163, 6.822, 5.429, 5.359, 4.818, 4.333, 3.877, 3.544, 3.426, 4.886
26.567, 13.54, 10.649, 6.964, 5.448, 4.778, 4.942, 4.372, 3.875, 3.499, 3.295, 4.377
26.574, 13.394, 9.085, 6.834, 6.019, 4.781, 4.921, 4.342, 3.901, 3.508, 3.206, 3.132
26.47, 13.762, 9.128, 6.738, 5.483, 5.566, 5.014, 4.355, 3.871, 3.458, 3.189, 2.955
26.696, 13.412, 9.021, 6.814, 5.599, 4.943, 4.903, 4.342, 3.869, 3.512, 3.215, 2.978
26.463, 13.927, 9.067, 7.584, 5.459, 4.533, 4.64, 4.357, 3.854, 3.507, 3.373, 2.962
26.515, 13.595, 9.042, 6.934, 5.465, 4.968, 4.757, 4.343, 3.877, 3.453, 3.331, 2.985
26.552, 13.807, 9.002, 6.826, 5.973, 5.749, 4.922, 4.256, 3.85, 3.513, 3.197, 5.068
26.426, 13.54, 9.76, 6.929, 5.904, 4.67, 4.89, 4.316, 3.854, 3.497, 3.169, 3.056
26.559, 13.485, 9.273, 6.791, 5.765, 4.63, 4.901, 4.365, 5.569, 5.231, 3.356, 2.993
26.611, 13.368, 8.93, 6.777, 5.64, 5.346, 4.942, 4.315, 3.87, 3.516, 3.165, 3.031
