# Each column contains the run times for a given thread. They are, in order: 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12.
0.0265753, 0.0134622, 0.0090246, 0.0070614, 0.0053608, 0.0051902, 0.0049032, 0.0043196, 0.0038759, 0.0035094, 0.0031798, 0.0029246
0.02647, 0.0133173, 0.0091355, 0.0071171, 0.0055854, 0.0052241, 0.0046979, 0.0042949, 0.0038455, 0.0034814, 0.0032162, 0.0029614
0.0264031, 0.0136211, 0.0090916, 0.0068235, 0.0059844, 0.0055626, 0.0048923, 0.0043155, 0.0038628, 0.0034839, 0.0031657, 0.002908
0.0263921, 0.0135799, 0.0090006, 0.0074628, 0.0056173, 0.0045917, 0.0048615, 0.0043192, 0.003859, 0.0034746, 0.0036297, 0.0051598
0.0263393, 0.0134637, 0.0103644, 0.0069234, 0.0054657, 0.0047057, 0.0048752, 0.0043148, 0.0038498, 0.0034754, 0.003172, 0.0029356
0.0264218, 0.0135776, 0.0092248, 0.0074805, 0.0055773, 0.0045386, 0.0048228, 0.004315, 0.0038541, 0.0034564, 0.0046382, 0.0030824
0.0262962, 0.0135754, 0.0091092, 0.0069912, 0.0058392, 0.0047364, 0.0048929, 0.0043159, 0.0038471, 0.0034725, 0.003482, 0.0047806
0.0263631, 0.0134471, 0.0092051, 0.0072179, 0.0055052, 0.0054168, 0.0048873, 0.0043258, 0.0038555, 0.003533, 0.0031724, 0.002928
0.026462, 0.013728, 0.009225, 0.0068862, 0.0056533, 0.0053565, 0.0048655, 0.0044071, 0.0038526, 0.0035066, 0.0031614, 0.0029114
0.0261533, 0.0134712, 0.0092163, 0.0072833, 0.0055589, 0.0051587, 0.0047118, 0.0043114, 0.0038377, 0.0034635, 0.0032609, 0.0029101
0.0263514, 0.0142489, 0.0093705, 0.0069245, 0.0060402, 0.0053653, 0.0049043, 0.0043219, 0.0038585, 0.0034679, 0.0031837, 0.0029158
0.0263507, 0.013563, 0.0091355, 0.0069295, 0.0053897, 0.0046359, 0.0048293, 0.0043173, 0.0038458, 0.0034616, 0.0031839, 0.0029315
0.0262438, 0.0135821, 0.0098613, 0.0070325, 0.0056423, 0.0047141, 0.0048966, 0.0043095, 0.0038921, 0.0034769, 0.0031835, 0.0029019
0.0262978, 0.013324, 0.0091841, 0.0068492, 0.0053976, 0.0054316, 0.0048602, 0.0043288, 0.003852, 0.0034887, 0.0034029, 0.0040289
0.0263766, 0.0136516, 0.0091425, 0.0069861, 0.0054415, 0.0054142, 0.0049032, 0.0043312, 0.0038996, 0.003465, 0.0031847, 0.0029285
0.0264481, 0.0136439, 0.0092371, 0.0069355, 0.0067447, 0.0046981, 0.0046951, 0.0043251, 0.0038563, 0.0034766, 0.0031847, 0.0030233
0.0265446, 0.0136019, 0.0093245, 0.0068992, 0.0056098, 0.0053443, 0.0048977, 0.0043172, 0.0039563, 0.0036103, 0.0031935, 0.0029066
0.0262626, 0.0134315, 0.0096506, 0.0069875, 0.0057769, 0.0053942, 0.0049007, 0.004314, 0.0038451, 0.0034689, 0.0031712, 0.0029438
0.026265, 0.0136138, 0.0091579, 0.0071836, 0.0053706, 0.0048581, 0.0048823, 0.0043054, 0.0038421, 0.0034797, 0.0031861, 0.0029247
0.0262554, 0.0137286, 0.0089834, 0.0069897, 0.0056645, 0.0051087, 0.0048937, 0.0042995, 0.0038394, 0.0034946, 0.0031707, 0.0030697
0.0264647, 0.0135323, 0.0092937, 0.0078746, 0.0054871, 0.0056043, 0.0048203, 0.0042762, 0.0038392, 0.003516, 0.0031975, 0.0029126
0.0265327, 0.0137306, 0.0103744, 0.0069174, 0.0056301, 0.0056925, 0.0048894, 0.0042555, 0.0038557, 0.0034723, 0.0031967, 0.0035144
0.0264304, 0.0153629, 0.0092999, 0.0069401, 0.0054979, 0.0055164, 0.005009, 0.0043316, 0.003878, 0.0034817, 0.0031813, 0.0029187
0.0263767, 0.0135641, 0.0092978, 0.006898, 0.005606, 0.0047112, 0.0048867, 0.0043502, 0.0038409, 0.0034815, 0.0031669, 0.0031631
0.0262922, 0.013413, 0.009242, 0.007003, 0.0055488, 0.0051429, 0.004884, 0.0043341, 0.0038437, 0.0038969, 0.0031824, 0.0029479
0.0262509, 0.0135565, 0.0092136, 0.0070181, 0.0060224, 0.0056065, 0.0051114, 0.0043259, 0.0038514, 0.0034579, 0.0031742, 0.0029385
