# The first column contains only the calculation times  in ms (power and sum done on the cpu), with 12threads, the second column contains the total cpu time with the same threads, the third column contains the total gpu times (with copy, malloc, etc) and the fourth column contains only the calculation times (power and sum done on the gpu) on the gpu. 
13.197, 13.201, 15.934, 0.521888
13.36, 13.364, 16.072, 0.521056
13.572, 13.576, 16.064, 0.520992
16.69, 16.694, 15.921, 0.522144
13.314, 13.317, 15.943, 0.522144
13.912, 13.916, 16.006, 0.521696
13.233, 13.237, 15.891, 0.521696
13.245, 13.249, 15.818, 0.52224
15.353, 15.357, 16.215, 0.52208
12.884, 12.887, 15.806, 0.523456
13.143, 13.147, 15.84, 0.521632
13.473, 13.478, 15.903, 0.52176
13.404, 13.408, 15.804, 0.522176
13.252, 13.255, 15.862, 0.521792
13.524, 13.527, 15.846, 0.52192
13.475, 13.479, 16.437, 1.00128
16.236, 16.24, 15.699, 0.520672
12.861, 12.864, 15.854, 0.521792
13.361, 13.365, 16.115, 0.522528
13.447, 13.45, 16.316, 0.964544
16.992, 16.996, 15.786, 0.520512
13.371, 13.375, 15.974, 0.521408
13.148, 13.151, 16.145, 0.747296
13.053, 13.056, 15.88, 0.52224
13.251, 13.255, 15.753, 0.5216
13.337, 13.34, 15.717, 0.52208
13.301, 13.305, 15.986, 0.521152
13.125, 13.129, 16.093, 0.52208
14.108, 14.112, 16.037, 0.521728
17.869, 17.873, 15.918, 0.522112
13.447, 13.451, 15.794, 0.52176
14.443, 14.447, 15.845, 0.52208
13.152, 13.156, 15.751, 0.522208
13.229, 13.232, 15.886, 0.521472
13.444, 13.449, 15.949, 0.52096
12.905, 12.908, 15.877, 0.520704
13.188, 13.192, 16.015, 0.521536
13.563, 13.567, 15.982, 0.520768
13.614, 13.617, 16.012, 0.522144
13.211, 13.214, 15.931, 0.521536
13.439, 13.442, 16.071, 0.521792
13.222, 13.226, 15.817, 0.521696
16.208, 16.212, 15.973, 0.520928
13.317, 13.32, 15.899, 0.520864
14.807, 14.811, 16.11, 0.77856
13.226, 13.229, 15.986, 0.52048
13.112, 13.116, 15.993, 0.521216
16.861, 16.864, 15.955, 0.521216
13.416, 13.42, 15.86, 0.520512
13.293, 13.297, 15.913, 0.5208
17.891, 17.895, 16.001, 0.522464
13.835, 13.839, 15.951, 0.521024
13.063, 13.066, 15.958, 0.521408
13.262, 13.265, 18.131, 0.522144
13.25, 13.254, 15.889, 0.520704
13.566, 13.569, 15.78, 0.52224
13.4, 13.404, 16.534, 0.520704
13.487, 13.491, 15.861, 0.521824
13.13, 13.134, 15.919, 0.522144
13.319, 13.323, 15.955, 0.522112
13.171, 13.174, 15.872, 0.521088
13.108, 13.112, 15.871, 0.522016
13.123, 13.126, 15.829, 0.52224
14.148, 14.151, 15.975, 0.521184
15.208, 15.211, 15.997, 0.521856
13.384, 13.388, 15.811, 0.52208
13.22, 13.224, 16.373, 0.52224
13.297, 13.301, 15.891, 0.52224
13.507, 13.51, 15.755, 0.521024
12.952, 12.955, 16.059, 0.522112
13.458, 13.461, 15.799, 0.52112
13.131, 13.135, 16.143, 0.521664
13.121, 13.125, 15.95, 0.52096
15.454, 15.457, 15.987, 0.522176
13.319, 13.322, 15.846, 0.521824
13.367, 13.37, 15.869, 0.520544
14.074, 14.078, 15.913, 0.521056
13.442, 13.446, 15.848, 0.522176
13.434, 13.438, 15.849, 0.5208
13.26, 13.263, 16.325, 0.521632
13.072, 13.075, 15.772, 0.521504
13.357, 13.36, 15.931, 0.523872
13.257, 13.261, 15.855, 0.52192
12.8, 12.803, 15.872, 0.520736
13.406, 13.409, 15.793, 0.520832
13.039, 13.042, 15.837, 0.52224
14.72, 14.723, 15.849, 0.521472
13.022, 13.025, 15.728, 0.521792
15.523, 15.527, 15.889, 0.522112
13.375, 13.379, 15.144, 0.520704
13.907, 13.911, 15.87, 0.521536
13.221, 13.225, 16.004, 0.522144
15.739, 15.743, 16.225, 0.521952
13.559, 13.563, 15.941, 0.52112
13.043, 13.047, 15.831, 0.520672
14.317, 14.322, 15.747, 0.521184
13.163, 13.167, 16.235, 0.521792
13.496, 13.499, 15.899, 0.521824
16.029, 16.033, 15.8, 0.521632
13.521, 13.525, 15.894, 0.522048
