# The first column contains only the calculation times  in ms (power and sum done on the cpu), with 12threads, the second column contains the total cpu time with the same threads, the third column contains the total gpu times (with copy, malloc, etc) and the fourth column contains only the calculation times (power and sum done on the gpu) on the gpu. 
13.279, 13.282, 15.828, 0.52256
13.062, 13.067, 15.814, 0.521728
13.516, 13.519, 15.865, 0.522016
13.317, 13.32, 15.72, 0.521984
13.286, 13.289, 15.953, 0.521408
13.315, 13.318, 15.824, 0.52112
15.553, 15.557, 15.354, 0.521504
13.441, 13.444, 15.959, 0.52192
13.322, 13.325, 15.805, 0.52224
20.832, 20.836, 15.955, 0.52208
13.06, 13.063, 15.723, 0.52144
13.472, 13.476, 15.714, 0.520736
13.194, 13.198, 15.845, 0.521824
13.205, 13.209, 15.927, 0.520768
12.985, 12.988, 15.898, 0.521408
14.891, 14.896, 16.031, 0.520832
13.082, 13.086, 15.742, 0.521856
13.764, 13.768, 16.843, 0.521856
13.306, 13.309, 15.891, 0.521504
13.392, 13.396, 15.87, 0.521888
13.432, 13.435, 16.144, 0.522048
13.197, 13.2, 15.788, 0.520832
13.584, 13.587, 15.805, 0.521792
13.403, 13.407, 15.885, 0.521696
14.343, 14.346, 15.792, 0.520864
21.292, 21.295, 16.207, 0.522016
13.714, 13.717, 15.842, 0.521056
12.897, 12.901, 15.846, 0.521504
15.621, 15.624, 16.127, 0.521856
13.203, 13.207, 15.865, 0.521152
15.815, 15.819, 15.201, 0.52208
16.716, 16.72, 16.044, 0.521952
13.521, 13.524, 15.886, 0.520736
13.499, 13.502, 15.798, 0.5216
13.367, 13.37, 16.011, 0.522016
13.456, 13.459, 15.803, 0.522176
18.879, 18.883, 15.743, 0.521952
13.344, 13.348, 16.014, 0.521792
13.915, 13.919, 16.008, 0.521888
13.46, 13.464, 15.804, 0.521792
13.148, 13.152, 15.788, 0.521568
14.023, 14.026, 16.599, 0.52208
13.048, 13.051, 15.967, 0.7392
13.303, 13.306, 15.824, 0.52288
13.409, 13.413, 15.768, 0.520992
13.159, 13.163, 15.796, 0.522368
12.802, 12.805, 15.792, 0.521952
13.553, 13.556, 16.167, 0.521888
13.397, 13.4, 15.802, 0.521472
12.976, 12.98, 15.862, 0.521888
13.327, 13.33, 15.95, 0.520224
13.128, 13.131, 15.627, 0.522144
13.071, 13.074, 15.781, 0.52064
13.103, 13.106, 16.062, 0.522016
16.673, 16.676, 16.182, 0.521952
13.271, 13.274, 15.917, 0.521856
13.133, 13.136, 15.734, 0.522112
13.914, 13.917, 16.228, 0.52224
12.911, 12.915, 15.721, 0.520928
13.868, 13.872, 16.795, 0.74448
14.658, 14.661, 16.755, 0.52224
13.732, 13.735, 15.85, 0.522016
17.967, 17.972, 15.64, 0.520832
15.986, 15.99, 16.191, 0.775264
14.422, 14.425, 16.398, 0.52224
16.841, 16.845, 16.699, 0.521824
14.062, 14.066, 16.116, 0.528384
13.579, 13.583, 15.981, 0.52224
13.471, 13.474, 15.983, 0.521856
13.939, 13.943, 16.163, 0.52224
13.047, 13.051, 16.305, 0.52208
14.604, 14.607, 17.282, 0.522048
15.662, 15.666, 22.122, 1.02202
17.309, 17.313, 17.842, 0.521824
13.529, 13.533, 16.92, 0.521568
15.035, 15.039, 16.877, 0.52096
17.368, 17.372, 16.967, 0.529856
14.084, 14.087, 18.613, 0.751616
18.226, 18.23, 17.554, 0.521184
15.095, 15.098, 15.344, 0.521984
13.138, 13.141, 16.263, 0.521696
14.311, 14.315, 16.423, 0.52224
13.578, 13.581, 16.18, 0.5208
13.177, 13.181, 16.059, 0.522112
13.216, 13.219, 16.233, 0.521952
13.365, 13.368, 16.189, 0.52224
20.298, 20.333, 16.413, 0.521888
18.1, 18.104, 16.618, 0.52224
13.662, 13.665, 16.508, 0.520512
13.124, 13.128, 16.846, 0.52288
14.067, 14.071, 16.15, 0.521664
13.931, 13.934, 16.358, 0.521376
13.502, 13.506, 16.016, 0.52112
13.386, 13.39, 16.413, 0.521984
13.053, 13.057, 16.665, 0.52224
12.955, 12.959, 16.358, 0.522304
16.407, 16.411, 16.157, 0.521536
13.184, 13.187, 16.265, 0.521824
19.322, 19.325, 16.43, 0.522208
13.304, 13.307, 16.401, 0.52192
