# The first column contains only the calculation times in ms (power and sum done on the cpu), with 12threads, the second column contains the total cpu time with the same threads, the third column contains the total gpu times (with copy, malloc, etc) and the fourth column contains only the calculation times (power and sum done on the gpu) on the gpu. 
25.181, 25.185, 40.025, 8.70035
32.343, 32.347, 41.644, 9.2207
24.895, 24.898, 40.841, 9.83344
25.342, 25.346, 39.206, 8.70016
29.756, 29.759, 40.759, 8.94845
24.944, 24.948, 39.758, 8.7
25.666, 25.67, 39.675, 8.69994
25.142, 25.145, 39.796, 8.6999
24.93, 24.934, 39.963, 8.70096
25.278, 25.281, 41.133, 9.97155
25.234, 25.238, 40.036, 8.6999
25.069, 25.072, 39.447, 8.70016
25.073, 25.076, 39.685, 8.70026
24.926, 24.929, 39.477, 8.70042
33.214, 33.217, 40.385, 8.94566
25.278, 25.282, 39.384, 8.6999
25.186, 25.188, 39.785, 8.70118
25.557, 25.561, 40.604, 9.44074
25.1, 25.104, 40.435, 9.21126
25.768, 25.773, 39.597, 8.70016
25.006, 25.01, 39.647, 8.70067
25.088, 25.091, 39.607, 8.69955
25.01, 25.014, 40.69, 8.94931
24.897, 24.901, 39.226, 8.6999
32.732, 32.735, 40.643, 9.984
25.049, 25.053, 39.791, 8.94237
24.985, 24.989, 40.438, 8.7
26.664, 26.668, 39.701, 8.6999
24.981, 24.984, 40.455, 9.20547
26.846, 26.85, 39.287, 8.70013
24.83, 24.833, 39.918, 8.7007
25.055, 25.059, 39.455, 8.6999
25.269, 25.273, 40.639, 8.94566
25.041, 25.045, 40.163, 9.1999
25.232, 25.235, 40.02, 8.70045
25.228, 25.232, 39.353, 8.7
25.647, 25.65, 40.823, 9.2128
26.155, 26.159, 39.447, 8.6999
25.728, 25.731, 40.73, 9.73376
25.417, 25.421, 39.369, 8.7007
25.06, 25.063, 40.756, 9.21014
25.472, 25.475, 39.826, 8.70035
24.832, 24.835, 39.873, 8.7007
25.68, 25.683, 39.834, 9.19718
24.671, 24.674, 40.01, 9.22512
25.218, 25.222, 39.86, 9.19939
34.014, 34.018, 39.835, 8.70026
25.013, 25.017, 40.062, 9.19862
25.37, 25.374, 39.992, 9.21914
27.221, 27.224, 39.617, 8.70006
24.842, 24.846, 40.459, 9.46058
25.017, 25.021, 39.466, 8.69997
25.44, 25.444, 40.549, 9.21341
24.863, 24.867, 39.802, 9.19834
31.244, 31.248, 39.526, 8.7
25.67, 25.674, 39.295, 8.7001
25.262, 25.266, 40.386, 9.22186
29.319, 29.322, 39.843, 8.70141
25.024, 25.028, 40.159, 9.20835
24.913, 24.917, 39.205, 8.70019
24.972, 24.977, 40.559, 9.23114
25.174, 25.177, 39.475, 8.70006
30.235, 30.239, 40.023, 9.21296
25.666, 25.67, 40.024, 9.19494
25.041, 25.044, 39.695, 8.70006
27.288, 27.291, 39.912, 8.70045
25.396, 25.4, 39.726, 8.70138
27.363, 27.366, 39.615, 8.70106
25.424, 25.427, 40.012, 8.70048
25.159, 25.163, 39.481, 8.70022
33.694, 33.697, 40.461, 8.94787
25.198, 25.201, 39.372, 8.70102
24.989, 24.992, 40.859, 9.46381
25.191, 25.195, 39.909, 8.70013
25.05, 25.054, 40.039, 8.70109
25.624, 25.627, 39.838, 9.19744
24.987, 24.99, 40.628, 9.2119
25.308, 25.312, 39.509, 8.70115
30.264, 30.268, 40.315, 8.70032
24.846, 24.849, 39.508, 8.69987
25.362, 25.366, 40.557, 9.21146
27.325, 27.329, 39.583, 8.70016
25.595, 25.598, 40.332, 9.21152
25.014, 25.018, 39.924, 8.70016
25.098, 25.103, 39.936, 8.70035
25.329, 25.333, 39.495, 8.70048
29.995, 29.999, 39.779, 8.70138
26.009, 26.013, 39.775, 9.19949
25.219, 25.223, 40.44, 9.4647
42.538, 42.542, 40.759, 9.4497
31.114, 31.118, 39.311, 8.70035
24.682, 24.685, 39.482, 8.69994
25.266, 25.27, 39.442, 8.7009
25.434, 25.438, 39.888, 8.70019
25.437, 25.441, 39.568, 8.69974
25.144, 25.148, 39.251, 8.6999
28.295, 28.299, 40.076, 8.70067
25.214, 25.218, 41.045, 9.70048
25.099, 25.102, 39.993, 9.188
25.189, 25.193, 39.811, 8.94781
