# The first column contains only the calculation times in ms (power and sum done on the cpu), with 12threads, the second column contains the total cpu time with the same threads, the third column contains the total gpu times (with copy, malloc, etc) and the fourth column contains only the calculation times (power and sum done on the gpu) on the gpu. 
25.776, 25.78, 46.867, 8.70106
25.464, 25.467, 41.688, 9.71434
24.971, 24.975, 42.3, 8.6999
28.822, 28.826, 40.34, 8.94419
25.371, 25.375, 41.1, 9.2015
25.279, 25.283, 40.339, 8.70064
24.72, 24.724, 39.833, 8.6999
25.077, 25.081, 40.406, 8.70096
25.112, 25.116, 39.692, 8.70013
25.366, 25.37, 40.235, 8.70019
25.22, 25.223, 40.165, 9.19923
25.219, 25.222, 40.169, 8.70109
24.803, 24.807, 39.732, 8.6999
25.497, 25.501, 40.469, 9.21485
24.719, 24.723, 40.029, 8.95088
25.1, 25.104, 40.757, 9.2191
25.507, 25.511, 39.537, 8.70013
25.182, 25.186, 39.678, 8.70051
25.397, 25.4, 39.617, 8.70029
28.084, 28.088, 40.925, 8.94768
25.489, 25.492, 39.333, 8.6999
25.301, 25.305, 40.607, 8.70125
25.072, 25.076, 43.419, 9.72214
24.8, 24.804, 39.766, 8.70077
25.6, 25.605, 39.913, 9.20966
25.127, 25.13, 40.641, 9.23622
32.754, 32.757, 39.725, 8.6999
24.889, 24.893, 41.754, 10.019
25.184, 25.188, 39.896, 8.6999
25.086, 25.09, 40.159, 8.70083
33.905, 33.909, 40.058, 9.20054
25.032, 25.036, 40.062, 8.70166
24.908, 24.912, 39.521, 8.70125
26.031, 26.034, 40.888, 9.72227
24.981, 24.985, 39.679, 8.6999
27.537, 27.54, 40.024, 8.70064
25.155, 25.158, 39.909, 8.69882
24.907, 24.911, 40.04, 8.70141
39.592, 39.595, 39.339, 8.69971
29.415, 29.42, 40.958, 9.72346
25.556, 25.56, 39.526, 8.70006
26.446, 26.449, 40.026, 8.93696
24.855, 24.858, 39.678, 8.70006
25.337, 25.34, 39.422, 8.6999
25.387, 25.391, 40.325, 8.7001
24.712, 24.716, 39.646, 8.6999
25.204, 25.208, 40.026, 8.70067
25.001, 25.004, 39.287, 8.70093
25.27, 25.274, 40.674, 8.94762
25.47, 25.473, 39.792, 8.70006
25.033, 25.037, 39.743, 8.94771
27.681, 27.685, 39.844, 9.19968
25.187, 25.191, 39.936, 8.7016
25.595, 25.598, 39.642, 8.7007
30.522, 30.526, 40.571, 9.72483
25.179, 25.183, 39.551, 8.70003
25.554, 25.557, 40.287, 8.7001
27.537, 27.54, 39.532, 8.70042
24.794, 24.799, 40.703, 9.22778
25.113, 25.117, 39.83, 8.70141
24.752, 24.756, 39.873, 8.94566
25.449, 25.453, 39.733, 9.19712
32.164, 32.167, 40.021, 8.94957
25.037, 25.04, 39.288, 8.6999
25.756, 25.761, 40.397, 9.46461
24.715, 24.719, 39.583, 8.6999
25.212, 25.215, 40.887, 9.732
25.551, 25.554, 39.218, 8.6999
24.851, 24.855, 40.383, 8.70144
25.384, 25.389, 39.277, 8.70032
38.033, 38.037, 40.18, 8.95034
25.03, 25.034, 39.533, 8.70096
25.186, 25.19, 40.332, 9.21162
27.288, 27.292, 39.441, 8.70022
25.103, 25.106, 40.448, 9.22246
25.675, 25.679, 39.454, 8.6999
25.252, 25.255, 40.411, 9.21379
25.095, 25.098, 39.56, 8.70147
30.761, 30.765, 40.494, 9.22742
25.246, 25.249, 39.573, 8.70099
25.708, 25.711, 40.274, 9.20838
24.903, 24.906, 39.876, 8.70115
25.191, 25.194, 40.468, 9.21616
24.877, 24.881, 39.399, 8.6999
25.001, 25.005, 40.771, 9.20784
25.116, 25.119, 39.395, 8.69997
33.361, 33.366, 39.902, 8.94742
25.143, 25.146, 39.795, 9.19779
25.094, 25.097, 40.749, 9.44346
24.869, 24.872, 39.513, 8.70112
25.005, 25.009, 41.295, 9.98211
24.697, 24.702, 39.593, 8.70077
25.643, 25.647, 40.529, 8.70032
44.977, 44.98, 39.468, 8.6999
28.447, 28.451, 40.414, 9.48813
24.772, 24.775, 39.693, 8.70054
27.008, 27.012, 39.764, 8.69997
24.91, 24.913, 41.169, 9.46528
30.115, 30.118, 39.408, 8.70006
25.074, 25.077, 40.029, 9.20538
